pluno,2016-02-01/2016-02-29,2016-03-01/2016-03-31,2016-04-01/2016-04-30,2016-05-01/2016-05-31,2016-06-01/2016-06-30,2016-07-01/2016-07-31
14054075,0.0,0.0,0.0,0.0,1.0,1.0
14060002,1.0,0.0,1.0,1.0,3.0,3.0
14060003,0.0,1.0,0.0,0.0,0.0,1.0
14060005,0.0,1.0,0.0,0.0,0.0,0.0
14060006,1.0,1.0,0.0,1.0,2.0,0.0
14060007,1.0,0.0,0.0,0.0,0.0,0.0
14060008,1.0,2.0,1.0,0.0,0.0,0.0
14060010,2.0,0.0,0.0,0.0,0.0,0.0
14061000,2.0,0.0,0.0,0.0,0.0,0.0
14061002,1.0,0.0,1.0,0.0,0.0,0.0
14061005,0.0,0.0,0.0,0.0,0.0,1.0
14061006,0.0,1.0,1.0,0.0,0.0,0.0
14063000,0.0,0.0,0.0,0.0,0.0,1.0
14063003,0.0,0.0,0.0,0.0,0.0,4.0
14064003,1.0,3.0,0.0,0.0,0.0,0.0
14064004,0.0,0.0,1.0,0.0,0.0,0.0
14064005,0.0,1.0,0.0,0.0,0.0,0.0
14064006,0.0,0.0,0.0,0.0,1.0,1.0
14064007,2.0,0.0,0.0,0.0,0.0,0.0
14064008,0.0,1.0,0.0,0.0,0.0,0.0
14064009,1.0,0.0,0.0,1.0,0.0,0.0
14070001,0.0,1.0,0.0,0.0,0.0,0.0
14070003,0.0,0.0,0.0,1.0,0.0,1.0
14070004,0.0,0.0,1.0,0.0,0.0,0.0
14070016,0.0,1.0,1.0,0.0,1.0,0.0
14070017,1.0,0.0,0.0,0.0,0.0,0.0
14070032,1.0,0.0,0.0,0.0,0.0,1.0
14070034,0.0,0.0,0.0,1.0,0.0,0.0
14071000,0.0,0.0,0.0,0.0,0.0,2.0
14072000,1.0,1.0,0.0,0.0,0.0,0.0
14072001,0.0,1.0,1.0,0.0,0.0,0.0
14072002,0.0,1.0,2.0,1.0,0.0,0.0
14072004,0.0,0.0,0.0,1.0,0.0,0.0
14072005,0.0,0.0,2.0,0.0,0.0,0.0
14072007,0.0,0.0,1.0,0.0,0.0,0.0
14072008,0.0,0.0,0.0,0.0,0.0,1.0
14072009,0.0,0.0,0.0,0.0,0.0,1.0
14072013,0.0,0.0,0.0,0.0,0.0,1.0
14073002,0.0,0.0,1.0,0.0,0.0,0.0
14073006,0.0,0.0,0.0,0.0,0.0,1.0
14073007,1.0,2.0,5.0,0.0,1.0,0.0
14073008,0.0,0.0,0.0,0.0,1.0,0.0
14073009,0.0,0.0,0.0,1.0,0.0,1.0
14073011,0.0,0.0,0.0,1.0,1.0,0.0
14073019,0.0,0.0,0.0,0.0,1.0,0.0
14073020,2.0,0.0,0.0,1.0,1.0,0.0
14073026,0.0,0.0,1.0,0.0,0.0,0.0
14073041,0.0,0.0,0.0,1.0,0.0,4.0
14074009,0.0,0.0,1.0,0.0,0.0,0.0
14074021,0.0,0.0,0.0,1.0,0.0,1.0
14074024,0.0,0.0,0.0,0.0,0.0,1.0
14074054,0.0,0.0,0.0,0.0,1.0,0.0
14074058,0.0,0.0,0.0,1.0,0.0,0.0
14074059,0.0,0.0,0.0,1.0,1.0,0.0
14074061,0.0,0.0,0.0,0.0,0.0,1.0
14075007,0.0,0.0,0.0,0.0,0.0,1.0
14075011,0.0,0.0,0.0,0.0,0.0,1.0
14075012,0.0,0.0,0.0,0.0,1.0,1.0
14075021,0.0,2.0,1.0,0.0,0.0,0.0
14075022,0.0,0.0,2.0,1.0,1.0,0.0
14075023,1.0,0.0,0.0,0.0,0.0,0.0
14076000,0.0,0.0,0.0,0.0,0.0,1.0
14076002,0.0,1.0,0.0,0.0,0.0,0.0
14076004,0.0,0.0,0.0,1.0,0.0,0.0
14076009,1.0,0.0,2.0,2.0,6.0,4.0
14076010,0.0,0.0,1.0,0.0,1.0,0.0
14076012,3.0,1.0,1.0,3.0,3.0,5.0
14076016,0.0,0.0,0.0,0.0,0.0,1.0
14076017,0.0,3.0,3.0,1.0,0.0,0.0
14076018,0.0,0.0,0.0,0.0,1.0,0.0
14076019,0.0,4.0,3.0,1.0,0.0,3.0
14076021,0.0,0.0,0.0,1.0,0.0,0.0
14076027,1.0,0.0,0.0,0.0,0.0,0.0
14076030,0.0,0.0,2.0,1.0,0.0,0.0
14076032,1.0,1.0,0.0,0.0,0.0,0.0
14076040,0.0,0.0,0.0,0.0,1.0,0.0
14076041,0.0,0.0,0.0,0.0,0.0,1.0
14077001,0.0,0.0,1.0,1.0,0.0,0.0
14077002,1.0,0.0,0.0,0.0,0.0,0.0
14077004,0.0,0.0,1.0,0.0,0.0,0.0
14077010,1.0,0.0,0.0,0.0,0.0,0.0
14077012,0.0,1.0,0.0,0.0,0.0,0.0
14077014,0.0,0.0,0.0,0.0,0.0,1.0
14077015,0.0,1.0,0.0,0.0,0.0,0.0
14077019,0.0,0.0,0.0,1.0,0.0,0.0
14077026,0.0,0.0,1.0,1.0,0.0,0.0
14077029,0.0,0.0,1.0,0.0,0.0,0.0
14078000,0.0,0.0,0.0,1.0,0.0,1.0
14078005,0.0,0.0,1.0,0.0,0.0,0.0
14079001,0.0,0.0,0.0,1.0,0.0,0.0
14079024,0.0,0.0,1.0,0.0,0.0,0.0
14079025,1.0,0.0,0.0,0.0,0.0,0.0
14079027,0.0,0.0,0.0,0.0,1.0,0.0
14079028,0.0,0.0,0.0,0.0,1.0,0.0
14079029,1.0,0.0,0.0,0.0,0.0,0.0
14079030,0.0,0.0,0.0,1.0,1.0,0.0
14080000,0.0,0.0,0.0,0.0,0.0,1.0
14080001,0.0,0.0,0.0,0.0,0.0,1.0
14080003,0.0,1.0,0.0,0.0,0.0,0.0
14080005,0.0,1.0,0.0,0.0,0.0,0.0
14080016,0.0,0.0,1.0,0.0,2.0,0.0
14080018,0.0,0.0,1.0,0.0,0.0,0.0
14080019,0.0,0.0,3.0,1.0,1.0,1.0
14080020,1.0,1.0,2.0,1.0,1.0,2.0
14080021,1.0,0.0,1.0,3.0,1.0,0.0
14080022,3.0,1.0,0.0,0.0,0.0,0.0
14080025,0.0,0.0,0.0,1.0,0.0,0.0
14080027,0.0,0.0,1.0,0.0,0.0,0.0
14080028,0.0,0.0,0.0,1.0,0.0,0.0
14080031,1.0,0.0,0.0,0.0,1.0,1.0
14081004,0.0,1.0,0.0,0.0,0.0,0.0
14081006,0.0,0.0,0.0,0.0,1.0,1.0
14081007,1.0,0.0,0.0,0.0,0.0,0.0
14081010,0.0,0.0,0.0,0.0,1.0,0.0
14081017,1.0,0.0,0.0,0.0,0.0,0.0
14081020,0.0,0.0,1.0,0.0,0.0,0.0
14081021,0.0,0.0,1.0,0.0,0.0,0.0
14081024,0.0,0.0,0.0,1.0,0.0,0.0
14081026,0.0,0.0,0.0,2.0,0.0,0.0
14081030,0.0,0.0,0.0,0.0,0.0,2.0
14082000,0.0,1.0,0.0,0.0,0.0,5.0
14082002,0.0,0.0,0.0,0.0,0.0,1.0
14082003,1.0,0.0,0.0,0.0,0.0,0.0
14082005,1.0,0.0,0.0,0.0,0.0,0.0
14082008,5.0,0.0,1.0,0.0,0.0,0.0
14082009,9.0,0.0,1.0,0.0,0.0,0.0
14082010,1.0,0.0,0.0,0.0,0.0,0.0
14082011,0.0,1.0,1.0,0.0,0.0,1.0
14082012,0.0,0.0,0.0,1.0,0.0,0.0
14082014,0.0,0.0,0.0,1.0,0.0,0.0
14082015,0.0,0.0,0.0,0.0,0.0,1.0
14082017,2.0,0.0,3.0,1.0,1.0,3.0
14082018,6.0,0.0,1.0,1.0,2.0,2.0
14082021,0.0,0.0,0.0,0.0,1.0,0.0
14082022,1.0,0.0,1.0,2.0,2.0,1.0
14082023,1.0,0.0,3.0,0.0,0.0,2.0
14082024,0.0,0.0,0.0,0.0,2.0,1.0
14082025,0.0,0.0,2.0,0.0,0.0,0.0
14082026,0.0,1.0,0.0,0.0,0.0,2.0
14082027,0.0,1.0,1.0,0.0,0.0,0.0
14082028,2.0,0.0,0.0,1.0,1.0,1.0
14082037,0.0,0.0,0.0,1.0,1.0,0.0
14082038,2.0,0.0,0.0,0.0,1.0,0.0
14083000,0.0,0.0,1.0,0.0,1.0,0.0
14083002,1.0,2.0,3.0,0.0,1.0,1.0
14083003,1.0,2.0,2.0,0.0,0.0,0.0
14083004,1.0,1.0,0.0,0.0,2.0,1.0
14084003,1.0,2.0,1.0,0.0,2.0,0.0
14084005,0.0,0.0,0.0,1.0,0.0,0.0
14090000,0.0,1.0,0.0,0.0,2.0,0.0
14090003,0.0,0.0,0.0,0.0,1.0,0.0
14090004,1.0,0.0,0.0,0.0,0.0,0.0
14090005,3.0,1.0,0.0,1.0,1.0,0.0
14090006,2.0,0.0,1.0,0.0,1.0,0.0
14090007,0.0,2.0,0.0,3.0,0.0,0.0
14090008,0.0,1.0,2.0,0.0,1.0,0.0
14090009,1.0,0.0,0.0,0.0,4.0,1.0
14090010,0.0,0.0,0.0,1.0,0.0,0.0
14090012,0.0,1.0,3.0,0.0,0.0,0.0
14090013,0.0,0.0,1.0,0.0,1.0,0.0
14090017,1.0,0.0,0.0,1.0,0.0,0.0
14090018,0.0,0.0,0.0,0.0,4.0,1.0
14090019,0.0,0.0,0.0,0.0,1.0,1.0
14090020,0.0,0.0,0.0,0.0,0.0,2.0
14090021,1.0,0.0,1.0,0.0,1.0,2.0
14090022,0.0,1.0,0.0,0.0,0.0,0.0
14090031,1.0,0.0,1.0,0.0,0.0,0.0
14090032,0.0,2.0,0.0,1.0,0.0,0.0
14090033,0.0,2.0,1.0,1.0,2.0,1.0
14090034,0.0,1.0,0.0,0.0,0.0,0.0
14090035,0.0,0.0,0.0,1.0,0.0,0.0
14090038,0.0,0.0,0.0,1.0,0.0,0.0
14090040,0.0,1.0,0.0,0.0,1.0,0.0
14090041,0.0,0.0,0.0,0.0,1.0,0.0
14090042,0.0,0.0,0.0,0.0,1.0,1.0
14091000,0.0,2.0,4.0,1.0,5.0,0.0
14091001,0.0,0.0,0.0,1.0,2.0,0.0
14091004,1.0,0.0,1.0,0.0,0.0,1.0
14091005,2.0,1.0,0.0,0.0,0.0,1.0
14091006,2.0,0.0,1.0,2.0,0.0,1.0
14091007,2.0,0.0,4.0,2.0,5.0,2.0
14091008,0.0,5.0,0.0,0.0,0.0,0.0
14091009,0.0,1.0,0.0,0.0,0.0,1.0
14091010,1.0,0.0,0.0,0.0,0.0,0.0
14091011,0.0,1.0,1.0,0.0,0.0,0.0
14091012,1.0,1.0,1.0,2.0,1.0,1.0
14091021,0.0,0.0,3.0,0.0,2.0,1.0
14091022,0.0,0.0,7.0,2.0,1.0,1.0
14091023,1.0,0.0,2.0,0.0,0.0,0.0
14091024,0.0,1.0,0.0,0.0,0.0,0.0
14091025,0.0,0.0,0.0,0.0,0.0,1.0
14091027,0.0,0.0,0.0,0.0,2.0,1.0
14091028,2.0,0.0,1.0,3.0,0.0,2.0
14091029,1.0,0.0,0.0,0.0,0.0,0.0
14091031,0.0,0.0,1.0,2.0,0.0,0.0
14091032,0.0,0.0,2.0,0.0,0.0,0.0
14091034,0.0,0.0,2.0,0.0,0.0,0.0
14091041,2.0,0.0,0.0,0.0,0.0,0.0
14091042,1.0,0.0,1.0,0.0,0.0,0.0
14091043,1.0,0.0,0.0,4.0,0.0,0.0
14091044,0.0,1.0,0.0,0.0,0.0,0.0
14091046,1.0,0.0,1.0,0.0,1.0,1.0
14091047,0.0,0.0,2.0,0.0,0.0,3.0
14091048,1.0,1.0,0.0,0.0,0.0,0.0
14091050,0.0,1.0,0.0,0.0,0.0,0.0
14091051,0.0,0.0,0.0,1.0,0.0,0.0
14091054,0.0,1.0,0.0,0.0,0.0,0.0
14091061,1.0,0.0,0.0,0.0,0.0,0.0
14091067,0.0,0.0,0.0,1.0,0.0,0.0
14091068,0.0,0.0,0.0,1.0,0.0,0.0
14091069,0.0,1.0,2.0,0.0,0.0,0.0
14091073,0.0,0.0,0.0,3.0,4.0,2.0
14091074,0.0,0.0,0.0,1.0,1.0,0.0
14091075,0.0,0.0,0.0,2.0,1.0,0.0
14091077,0.0,0.0,0.0,0.0,3.0,1.0
14091079,0.0,0.0,0.0,1.0,2.0,1.0
14091090,0.0,0.0,0.0,0.0,0.0,2.0
14091091,0.0,0.0,0.0,0.0,0.0,2.0
14091093,0.0,0.0,0.0,0.0,0.0,1.0
14092001,0.0,0.0,0.0,1.0,0.0,0.0
14092002,0.0,0.0,0.0,0.0,1.0,0.0
14092003,0.0,0.0,0.0,1.0,0.0,0.0
14092007,0.0,0.0,0.0,1.0,0.0,3.0
14092009,0.0,1.0,0.0,0.0,0.0,0.0
14092010,0.0,0.0,3.0,2.0,2.0,0.0
14092011,0.0,2.0,0.0,0.0,0.0,0.0
14092013,1.0,0.0,1.0,1.0,0.0,1.0
14092014,0.0,2.0,2.0,0.0,1.0,1.0
14092015,0.0,1.0,0.0,2.0,2.0,0.0
14092016,2.0,1.0,0.0,0.0,1.0,1.0
14092017,1.0,0.0,1.0,0.0,1.0,0.0
14092021,0.0,0.0,0.0,3.0,2.0,1.0
14092022,1.0,0.0,0.0,0.0,0.0,1.0
14092023,0.0,1.0,2.0,0.0,0.0,1.0
14092024,0.0,1.0,0.0,0.0,0.0,0.0
14092025,0.0,0.0,0.0,0.0,0.0,1.0
14092026,0.0,0.0,0.0,1.0,1.0,0.0
14092027,1.0,0.0,0.0,0.0,0.0,0.0
14092034,0.0,0.0,1.0,0.0,0.0,0.0
14092038,0.0,1.0,0.0,0.0,0.0,0.0
14092039,0.0,0.0,0.0,1.0,0.0,1.0
14092042,0.0,0.0,0.0,0.0,0.0,1.0
14092043,0.0,0.0,0.0,1.0,0.0,1.0
14092044,0.0,0.0,0.0,0.0,0.0,1.0
14092045,0.0,0.0,1.0,0.0,0.0,0.0
14092046,1.0,1.0,0.0,1.0,0.0,0.0
14092047,0.0,1.0,0.0,2.0,0.0,0.0
14092048,0.0,1.0,0.0,0.0,0.0,0.0
14092056,2.0,0.0,0.0,1.0,0.0,1.0
14092057,1.0,0.0,0.0,0.0,0.0,2.0
14092058,0.0,0.0,1.0,0.0,0.0,0.0
14092059,0.0,0.0,1.0,1.0,1.0,0.0
14092060,0.0,0.0,0.0,0.0,0.0,1.0
14092061,0.0,0.0,0.0,3.0,0.0,0.0
14092062,0.0,0.0,0.0,3.0,1.0,4.0
14092063,1.0,0.0,1.0,1.0,3.0,3.0
14092064,0.0,0.0,1.0,3.0,0.0,0.0
14092065,0.0,0.0,0.0,3.0,1.0,0.0
14092066,0.0,0.0,1.0,0.0,1.0,1.0
14092067,2.0,2.0,2.0,1.0,3.0,3.0
14092068,1.0,1.0,0.0,0.0,0.0,0.0
14092069,2.0,0.0,0.0,0.0,0.0,1.0
14092070,1.0,0.0,0.0,0.0,0.0,0.0
14092071,1.0,1.0,0.0,0.0,0.0,0.0
14092072,0.0,0.0,0.0,0.0,1.0,0.0
14092074,1.0,1.0,0.0,0.0,2.0,0.0
14092075,2.0,1.0,2.0,0.0,4.0,5.0
14092077,0.0,0.0,1.0,0.0,1.0,0.0
14092078,1.0,1.0,1.0,0.0,2.0,1.0
14092079,2.0,0.0,0.0,0.0,0.0,0.0
14092094,0.0,0.0,0.0,0.0,1.0,0.0
14092099,0.0,0.0,0.0,0.0,2.0,3.0
14092105,0.0,0.0,0.0,0.0,0.0,1.0
14092106,0.0,0.0,0.0,0.0,0.0,1.0
14092107,0.0,0.0,0.0,0.0,0.0,1.0
14093001,2.0,0.0,1.0,0.0,2.0,0.0
14093002,3.0,0.0,4.0,1.0,0.0,0.0
14094001,1.0,0.0,0.0,0.0,0.0,0.0
14094002,0.0,0.0,0.0,1.0,0.0,0.0
14094003,0.0,1.0,1.0,0.0,0.0,0.0
14094012,0.0,0.0,0.0,0.0,1.0,0.0
14100021,0.0,1.0,0.0,0.0,0.0,0.0
14100029,2.0,0.0,0.0,0.0,0.0,0.0
14100033,0.0,0.0,0.0,1.0,0.0,0.0
14100050,0.0,0.0,0.0,1.0,0.0,0.0
14100056,1.0,0.0,1.0,0.0,0.0,1.0
14100062,2.0,0.0,0.0,0.0,0.0,0.0
14100072,0.0,1.0,1.0,0.0,0.0,0.0
14100077,0.0,0.0,0.0,1.0,0.0,0.0
14100078,1.0,0.0,0.0,0.0,0.0,0.0
14100100,0.0,0.0,0.0,0.0,0.0,1.0
14100104,1.0,0.0,0.0,0.0,0.0,0.0
14100120,3.0,0.0,0.0,0.0,0.0,0.0
14100137,1.0,0.0,0.0,0.0,0.0,0.0
14100142,0.0,0.0,0.0,2.0,0.0,0.0
14101009,0.0,0.0,0.0,1.0,0.0,1.0
14101025,0.0,0.0,0.0,0.0,1.0,0.0
14101026,1.0,0.0,0.0,1.0,0.0,1.0
14101028,0.0,1.0,0.0,1.0,0.0,2.0
14101031,0.0,1.0,0.0,0.0,0.0,0.0
14101032,1.0,0.0,0.0,0.0,0.0,0.0
14101039,3.0,0.0,0.0,0.0,0.0,0.0
14101045,1.0,0.0,1.0,0.0,0.0,0.0
14101047,1.0,0.0,0.0,0.0,0.0,0.0
14101051,1.0,0.0,0.0,0.0,0.0,0.0
14101074,0.0,0.0,1.0,0.0,0.0,1.0
14101096,0.0,0.0,1.0,0.0,0.0,0.0
14101129,0.0,0.0,0.0,1.0,0.0,0.0
14101132,0.0,0.0,2.0,0.0,0.0,1.0
14101161,0.0,0.0,0.0,0.0,0.0,1.0
14101163,0.0,2.0,0.0,0.0,0.0,0.0
14102006,0.0,0.0,0.0,0.0,1.0,0.0
14103004,0.0,0.0,0.0,0.0,1.0,0.0
14103010,0.0,1.0,0.0,0.0,0.0,0.0
14105002,1.0,0.0,0.0,0.0,0.0,0.0
14105007,0.0,0.0,0.0,1.0,0.0,0.0
14105011,0.0,0.0,0.0,0.0,0.0,1.0
14105012,0.0,0.0,1.0,0.0,0.0,0.0
14105013,0.0,0.0,0.0,0.0,0.0,1.0
14105014,0.0,1.0,0.0,0.0,2.0,1.0
14105015,1.0,0.0,0.0,1.0,1.0,0.0
14105020,1.0,1.0,0.0,0.0,0.0,1.0
14105021,0.0,0.0,0.0,1.0,0.0,0.0
14105022,0.0,1.0,0.0,0.0,0.0,0.0
14107002,0.0,0.0,0.0,2.0,0.0,0.0
14107003,0.0,0.0,2.0,0.0,0.0,0.0
14107005,0.0,0.0,1.0,0.0,0.0,0.0
14107009,1.0,1.0,2.0,1.0,0.0,0.0
14108001,1.0,0.0,0.0,0.0,0.0,0.0
14108006,1.0,0.0,0.0,0.0,0.0,0.0
14108007,0.0,0.0,0.0,0.0,1.0,0.0
14108008,0.0,0.0,0.0,0.0,0.0,1.0
14108021,0.0,0.0,0.0,0.0,1.0,1.0
14110001,0.0,1.0,0.0,0.0,1.0,0.0
14110002,0.0,0.0,1.0,0.0,0.0,0.0
14110003,0.0,0.0,1.0,0.0,0.0,0.0
14110004,1.0,0.0,0.0,0.0,0.0,0.0
14111002,1.0,0.0,0.0,2.0,0.0,1.0
14111003,0.0,1.0,0.0,0.0,0.0,0.0
14111004,0.0,0.0,2.0,2.0,0.0,0.0
14112000,0.0,0.0,0.0,0.0,1.0,0.0
14112001,1.0,0.0,0.0,1.0,0.0,0.0
14112002,0.0,0.0,0.0,0.0,1.0,0.0
14112008,0.0,2.0,0.0,1.0,0.0,0.0
14112009,4.0,0.0,0.0,1.0,0.0,2.0
14112010,1.0,1.0,0.0,0.0,1.0,0.0
14112011,2.0,1.0,0.0,2.0,2.0,2.0
14112012,1.0,0.0,0.0,1.0,1.0,0.0
14112013,0.0,0.0,1.0,0.0,0.0,0.0
14112014,0.0,0.0,1.0,0.0,0.0,0.0
14113000,0.0,1.0,1.0,0.0,0.0,0.0
14120000,0.0,0.0,0.0,1.0,1.0,0.0
14120002,0.0,0.0,0.0,1.0,1.0,0.0
14120005,1.0,0.0,0.0,0.0,0.0,0.0
14120006,0.0,0.0,1.0,0.0,0.0,0.0
14120007,1.0,1.0,0.0,1.0,0.0,0.0
14120012,0.0,0.0,0.0,1.0,0.0,1.0
14120013,0.0,2.0,0.0,2.0,0.0,0.0
14120019,0.0,0.0,0.0,1.0,0.0,0.0
14120029,0.0,0.0,0.0,0.0,0.0,1.0
14120030,0.0,0.0,0.0,0.0,1.0,1.0
14121010,0.0,0.0,2.0,0.0,0.0,2.0
14121011,0.0,0.0,1.0,3.0,2.0,1.0
14121012,0.0,1.0,2.0,1.0,4.0,1.0
14121013,1.0,0.0,1.0,0.0,1.0,0.0
14121014,0.0,0.0,0.0,1.0,1.0,0.0
14121018,0.0,0.0,0.0,2.0,0.0,1.0
14121019,0.0,2.0,0.0,0.0,0.0,0.0
14121021,1.0,1.0,0.0,0.0,0.0,0.0
14121023,0.0,0.0,0.0,0.0,1.0,0.0
14121029,0.0,0.0,0.0,0.0,0.0,1.0
14121033,0.0,0.0,0.0,0.0,0.0,1.0
14121036,0.0,0.0,0.0,1.0,0.0,0.0
14121037,0.0,0.0,1.0,0.0,0.0,0.0
14121039,0.0,1.0,0.0,0.0,0.0,0.0
14121043,2.0,0.0,1.0,1.0,0.0,0.0
14121047,0.0,0.0,0.0,0.0,0.0,1.0
14122001,0.0,0.0,0.0,0.0,0.0,1.0
14130011,0.0,0.0,1.0,0.0,0.0,0.0
14130013,0.0,0.0,1.0,0.0,1.0,0.0
14130014,0.0,0.0,1.0,0.0,0.0,0.0
14130015,0.0,0.0,5.0,2.0,0.0,0.0
14130016,2.0,0.0,0.0,0.0,0.0,0.0
14130017,1.0,0.0,0.0,0.0,0.0,0.0
14130019,0.0,0.0,2.0,0.0,0.0,0.0
14130021,0.0,0.0,2.0,0.0,0.0,0.0
14130025,0.0,0.0,0.0,0.0,1.0,1.0
14130029,0.0,0.0,0.0,1.0,0.0,0.0
14130030,0.0,0.0,1.0,1.0,0.0,0.0
14130037,0.0,0.0,1.0,0.0,0.0,0.0
14130039,0.0,0.0,1.0,0.0,0.0,0.0
14130041,0.0,0.0,0.0,0.0,1.0,0.0
14130042,1.0,0.0,0.0,0.0,0.0,0.0
14130045,0.0,0.0,1.0,0.0,0.0,0.0
14130048,0.0,1.0,0.0,0.0,0.0,0.0
14130049,1.0,0.0,0.0,0.0,1.0,0.0
14130050,2.0,0.0,1.0,1.0,0.0,0.0
14130054,0.0,3.0,2.0,3.0,2.0,0.0
14130055,0.0,6.0,1.0,1.0,3.0,3.0
14130056,1.0,0.0,1.0,0.0,0.0,0.0
14130060,0.0,0.0,1.0,0.0,1.0,0.0
14130071,0.0,0.0,1.0,0.0,0.0,0.0
14130085,1.0,0.0,0.0,0.0,0.0,0.0
14131000,1.0,0.0,0.0,0.0,0.0,0.0
14131001,0.0,0.0,1.0,0.0,0.0,1.0
14131005,0.0,0.0,2.0,0.0,0.0,0.0
14131006,0.0,1.0,0.0,0.0,0.0,0.0
14131007,0.0,1.0,0.0,0.0,0.0,0.0
14131008,1.0,0.0,0.0,2.0,0.0,0.0
14131015,0.0,0.0,0.0,1.0,0.0,0.0
14131016,2.0,6.0,3.0,0.0,1.0,1.0
14131017,2.0,1.0,0.0,0.0,0.0,0.0
14131018,1.0,0.0,0.0,0.0,0.0,0.0
14131035,0.0,0.0,0.0,1.0,0.0,0.0
14131037,0.0,0.0,0.0,2.0,0.0,0.0
14131038,0.0,0.0,1.0,3.0,0.0,0.0
14131039,0.0,0.0,0.0,1.0,0.0,0.0
14132005,0.0,0.0,0.0,1.0,0.0,0.0
14132016,0.0,0.0,0.0,0.0,0.0,1.0
14132024,0.0,1.0,0.0,0.0,0.0,0.0
14132038,0.0,0.0,0.0,2.0,0.0,0.0
14132040,0.0,0.0,0.0,0.0,0.0,1.0
14132041,0.0,0.0,0.0,0.0,0.0,1.0
14132055,0.0,0.0,0.0,0.0,0.0,1.0
14132064,0.0,0.0,0.0,1.0,0.0,0.0
14132065,0.0,1.0,0.0,0.0,0.0,0.0
14132084,0.0,0.0,0.0,1.0,0.0,0.0
14132085,0.0,0.0,1.0,2.0,0.0,0.0
14132105,0.0,1.0,1.0,1.0,0.0,0.0
14132106,1.0,0.0,0.0,0.0,0.0,0.0
14132107,0.0,0.0,2.0,0.0,0.0,0.0
14132115,0.0,0.0,0.0,0.0,0.0,1.0
14132120,0.0,0.0,0.0,0.0,0.0,1.0
14132170,0.0,0.0,0.0,0.0,1.0,1.0
14132171,0.0,0.0,0.0,1.0,0.0,0.0
14132177,1.0,0.0,0.0,0.0,0.0,0.0
14132179,1.0,1.0,1.0,0.0,0.0,0.0
14132181,2.0,0.0,0.0,0.0,0.0,0.0
14132183,0.0,0.0,0.0,1.0,0.0,0.0
14132192,0.0,0.0,0.0,1.0,0.0,0.0
14133001,0.0,0.0,1.0,0.0,0.0,0.0
14133003,0.0,0.0,1.0,0.0,0.0,0.0
14133004,0.0,1.0,0.0,0.0,0.0,0.0
14133005,0.0,0.0,0.0,0.0,0.0,1.0
14140002,1.0,0.0,0.0,0.0,0.0,0.0
14140006,1.0,0.0,0.0,0.0,0.0,0.0
14140015,0.0,0.0,1.0,2.0,0.0,0.0
14140017,2.0,0.0,0.0,0.0,0.0,0.0
14140022,0.0,0.0,1.0,0.0,0.0,0.0
14140024,0.0,0.0,0.0,1.0,0.0,0.0
14140026,0.0,0.0,1.0,0.0,0.0,0.0
14140030,0.0,0.0,1.0,1.0,0.0,0.0
14140032,1.0,0.0,0.0,0.0,0.0,0.0
14140034,2.0,0.0,0.0,0.0,0.0,0.0
14140042,0.0,1.0,0.0,0.0,0.0,0.0
14140048,0.0,1.0,1.0,0.0,0.0,0.0
14140191,0.0,0.0,1.0,0.0,0.0,0.0
14140195,0.0,0.0,0.0,0.0,1.0,1.0
14140210,0.0,0.0,0.0,0.0,0.0,1.0
14140211,0.0,0.0,0.0,0.0,0.0,1.0
14141015,1.0,0.0,0.0,0.0,0.0,0.0
14141028,0.0,0.0,0.0,0.0,0.0,1.0
14141029,0.0,1.0,0.0,0.0,0.0,0.0
14141030,0.0,1.0,0.0,0.0,0.0,0.0
14141034,0.0,0.0,1.0,0.0,0.0,0.0
14141035,0.0,0.0,1.0,0.0,0.0,0.0
14142000,0.0,0.0,1.0,0.0,0.0,0.0
14142002,0.0,0.0,1.0,0.0,0.0,0.0
14142004,0.0,0.0,1.0,1.0,0.0,0.0
14142007,0.0,0.0,1.0,2.0,0.0,0.0
14142009,1.0,0.0,0.0,0.0,0.0,0.0
14142038,1.0,0.0,0.0,0.0,0.0,0.0
14142039,1.0,0.0,3.0,0.0,0.0,2.0
14142040,0.0,1.0,1.0,0.0,1.0,0.0
14142041,0.0,3.0,1.0,0.0,0.0,0.0
14144001,0.0,0.0,0.0,1.0,0.0,0.0
14145005,1.0,0.0,0.0,0.0,0.0,0.0
14145008,2.0,0.0,0.0,2.0,0.0,0.0
14145011,1.0,0.0,0.0,0.0,0.0,0.0
14200004,1.0,0.0,0.0,0.0,0.0,0.0
14200010,0.0,0.0,0.0,1.0,0.0,2.0
14200011,0.0,0.0,0.0,0.0,1.0,1.0
14200012,0.0,0.0,0.0,0.0,0.0,1.0
14200016,0.0,0.0,0.0,0.0,0.0,1.0
14200018,0.0,0.0,2.0,0.0,0.0,0.0
14200020,0.0,1.0,0.0,2.0,0.0,2.0
14200022,2.0,1.0,1.0,1.0,1.0,0.0
14200025,0.0,0.0,0.0,1.0,0.0,0.0
14200031,0.0,0.0,0.0,1.0,0.0,0.0
14200032,1.0,1.0,1.0,1.0,0.0,0.0
14200033,0.0,1.0,0.0,0.0,0.0,0.0
14200034,1.0,0.0,2.0,0.0,0.0,0.0
14200035,1.0,1.0,1.0,1.0,0.0,1.0
14200036,0.0,0.0,1.0,0.0,0.0,0.0
14200037,3.0,1.0,0.0,0.0,1.0,0.0
14200038,1.0,0.0,0.0,0.0,0.0,1.0
